cid,rho,mu,eta,kappa,topo,seed,optJ,naiJ,dJ,ci_hi,converged,bestlib,bestlib_tag,P,X,T,het_driven,inversion
rho0.5_mu0.05_eta1_kap1_artic_seed7,0.5,0.05,1,1.0,artic,7,11.358333333333333,34.71666666666667,-23.358333333333334,-0.5834482542706042,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed0,0.5,0.05,1,1.0,bridge,0,63.858333333333334,43.416666666666664,20.441666666666666,0.8329658916256876,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed1,0.5,0.05,1,1.0,bridge,1,55.141666666666666,33.96666666666667,21.175,0.9819848060812761,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed2,0.5,0.05,1,1.0,bridge,2,61.641666666666666,34.86666666666667,26.775,1.2300746528846744,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed3,0.5,0.05,1,1.0,bridge,3,51.3,38.31666666666667,12.983333333333333,0.6286699766495827,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed4,0.5,0.05,1,1.0,bridge,4,39.30833333333333,30.183333333333334,9.125,0.6076088191290956,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed5,0.5,0.05,1,1.0,bridge,5,42.516666666666666,28.866666666666667,13.65,0.8404225475585165,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed6,0.5,0.05,1,1.0,bridge,6,44.59166666666667,42.208333333333336,2.3833333333333333,0.17774854034078288,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_bridge_seed7,0.5,0.05,1,1.0,bridge,7,47.31666666666667,40.43333333333333,6.883333333333334,0.30441038302658263,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed0,0.5,0.05,1,1.0,sbm,0,8.791666666666666,10.7,-1.9083333333333334,0.10787129825612972,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed1,0.5,0.05,1,1.0,sbm,1,20.316666666666666,16.85,3.466666666666667,0.44148672726564725,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed2,0.5,0.05,1,1.0,sbm,2,26.116666666666667,23.366666666666667,2.75,0.3594701377126444,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed3,0.5,0.05,1,1.0,sbm,3,28.458333333333332,29.9,-1.4416666666666667,0.20815829648347006,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed4,0.5,0.05,1,1.0,sbm,4,21.691666666666666,22.316666666666666,-0.625,0.1595658077335655,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed5,0.5,0.05,1,1.0,sbm,5,10.95,20.35,-9.4,-0.26017296950009233,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed6,0.5,0.05,1,1.0,sbm,6,35.958333333333336,37.99166666666667,-2.033333333333333,0.19229936682051718,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta1_kap1_sbm_seed7,0.5,0.05,1,1.0,sbm,7,8.841666666666667,11.175,-2.3333333333333335,-0.022094840545927523,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed0,0.5,0.05,2,0.25,artic,0,10.375,44.88333333333333,-34.50833333333333,-0.7185591623249332,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed1,0.5,0.05,2,0.25,artic,1,12.75,54.63333333333333,-41.88333333333333,-0.7138638358129991,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed2,0.5,0.05,2,0.25,artic,2,11.75,41.541666666666664,-29.791666666666668,-0.6348500912663313,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed3,0.5,0.05,2,0.25,artic,3,11.466666666666667,56.74166666666667,-45.275,-0.7528200314929533,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed4,0.5,0.05,2,0.25,artic,4,11.05,38.46666666666667,-27.416666666666668,-0.6297596428447302,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed5,0.5,0.05,2,0.25,artic,5,9.8,40.13333333333333,-30.333333333333332,-0.7233449007236112,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed6,0.5,0.05,2,0.25,artic,6,14.058333333333334,45.891666666666666,-31.833333333333332,-0.6094585440648099,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_artic_seed7,0.5,0.05,2,0.25,artic,7,9.8,34.71666666666667,-24.916666666666668,-0.651761838183043,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed0,0.5,0.05,2,0.25,bridge,0,25.908333333333335,39.541666666666664,-13.633333333333333,-0.19193599358999486,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed1,0.5,0.05,2,0.25,bridge,1,22.433333333333334,32.15,-9.716666666666667,-0.15401450503665082,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed2,0.5,0.05,2,0.25,bridge,2,24.916666666666668,33.50833333333333,-8.591666666666667,-0.06454883655276684,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed3,0.5,0.05,2,0.25,bridge,3,20.933333333333334,35.975,-15.041666666666666,-0.29319722004352783,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed4,0.5,0.05,2,0.25,bridge,4,16.066666666666666,29.425,-13.358333333333333,-0.32846341357798836,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed5,0.5,0.05,2,0.25,bridge,5,17.733333333333334,28.391666666666666,-10.658333333333333,-0.22930704095463822,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed6,0.5,0.05,2,0.25,bridge,6,18.908333333333335,40.825,-21.916666666666668,-0.48622642903930774,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_bridge_seed7,0.5,0.05,2,0.25,bridge,7,19.841666666666665,37.19166666666667,-17.35,-0.4089565014266378,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed0,0.5,0.05,2,0.25,sbm,0,4.2,9.858333333333333,-5.658333333333333,-0.4459594401367633,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed1,0.5,0.05,2,0.25,sbm,1,8.466666666666667,14.525,-6.058333333333334,-0.31476675244288344,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed2,0.5,0.05,2,0.25,sbm,2,10.7,22.516666666666666,-11.816666666666666,-0.4329708617445072,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed3,0.5,0.05,2,0.25,sbm,3,12.3,24.758333333333333,-12.458333333333334,-0.43115044886908604,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed4,0.5,0.05,2,0.25,sbm,4,9.416666666666666,21.1,-11.683333333333334,-0.47667761886111454,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed5,0.5,0.05,2,0.25,sbm,5,6.2,19.583333333333332,-13.383333333333333,-0.6132492434944182,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed6,0.5,0.05,2,0.25,sbm,6,14.341666666666667,35.8,-21.458333333333332,-0.49511832236199516,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.25_sbm_seed7,0.5,0.05,2,0.25,sbm,7,4.375,10.866666666666667,-6.491666666666666,-0.5157128401048803,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed0,0.5,0.05,2,0.5,artic,0,10.791666666666666,44.95,-34.15833333333333,-0.704238651602157,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed1,0.5,0.05,2,0.5,artic,1,14.716666666666667,54.69166666666667,-39.975,-0.6589182464202399,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed2,0.5,0.05,2,0.5,artic,2,13.525,41.6,-28.075,-0.5637801594529414,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed3,0.5,0.05,2,0.5,artic,3,12.466666666666667,56.74166666666667,-44.275,-0.7248341050022409,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed4,0.5,0.05,2,0.5,artic,4,12.866666666666667,38.46666666666667,-25.6,-0.5542234458774848,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed5,0.5,0.05,2,0.5,artic,5,10.8,40.19166666666667,-29.391666666666666,-0.6844624864840818,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed6,0.5,0.05,2,0.5,artic,6,17.633333333333333,45.891666666666666,-28.258333333333333,-0.49741653339454284,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_artic_seed7,0.5,0.05,2,0.5,artic,7,10.341666666666667,34.71666666666667,-24.375,-0.6296254844659994,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed0,0.5,0.05,2,0.5,bridge,0,39.333333333333336,41.13333333333333,-1.8,0.1825652822419696,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed1,0.5,0.05,2,0.5,bridge,1,33.891666666666666,32.875,1.0166666666666666,0.25481755794343264,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed2,0.5,0.05,2,0.5,bridge,2,37.891666666666666,34.1,3.7916666666666665,0.4016872118213637,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed3,0.5,0.05,2,0.5,bridge,3,31.591666666666665,36.94166666666667,-5.35,0.03803252350150457,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed4,0.5,0.05,2,0.5,bridge,4,24.258333333333333,29.708333333333332,-5.45,0.006174664710048085,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed5,0.5,0.05,2,0.5,bridge,5,26.491666666666667,28.608333333333334,-2.1166666666666667,0.15057338544841672,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed6,0.5,0.05,2,0.5,bridge,6,27.9,41.875,-13.975,-0.2595757340399597,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_bridge_seed7,0.5,0.05,2,0.5,bridge,7,29.516666666666666,38.875,-9.358333333333333,-0.1562842757012186,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed0,0.5,0.05,2,0.5,sbm,0,5.816666666666666,10.275,-4.458333333333333,-0.25170056757171355,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed1,0.5,0.05,2,0.5,sbm,1,12.608333333333333,15.616666666666667,-3.0083333333333333,-0.04958822931741375,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed2,0.5,0.05,2,0.5,sbm,2,16.041666666666668,23.116666666666667,-7.075,-0.16395193194745536,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed3,0.5,0.05,2,0.5,sbm,3,17.975,25.966666666666665,-7.991666666666666,-0.20021279506380785,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed4,0.5,0.05,2,0.5,sbm,4,13.691666666666666,21.758333333333333,-8.066666666666666,-0.2561158826680007,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed5,0.5,0.05,2,0.5,sbm,5,7.841666666666667,19.941666666666666,-12.1,-0.492381679531239,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap0.5_sbm_seed6,0.5,0.05,2,0.5,sbm,6,21.883333333333333,36.666666666666664,-14.783333333333333,-0.24763636390366411,True,burn_then_protect,P,1,1,1,1,1
rho0.5_mu0.05_eta2_kap0.5_sbm_seed7,0.5,0.05,2,0.5,sbm,7,5.941666666666666,11.1,-5.158333333333333,-0.35036962678984285,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed0,0.5,0.05,2,1.0,artic,0,11.625,45.083333333333336,-33.458333333333336,-0.6696517655671994,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed1,0.5,0.05,2,1.0,artic,1,18.65,54.80833333333333,-36.15833333333333,-0.5454078588790785,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed2,0.5,0.05,2,1.0,artic,2,17.075,41.71666666666667,-24.641666666666666,-0.41982782680178005,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed3,0.5,0.05,2,1.0,artic,3,14.466666666666667,56.74166666666667,-42.275,-0.6653911881086586,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed4,0.5,0.05,2,1.0,artic,4,16.5,38.46666666666667,-21.966666666666665,-0.3979277100970211,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed5,0.5,0.05,2,1.0,artic,5,12.8,40.30833333333333,-27.508333333333333,-0.6061520435315547,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed6,0.5,0.05,2,1.0,artic,6,24.783333333333335,45.891666666666666,-21.108333333333334,-0.2726090755239041,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_artic_seed7,0.5,0.05,2,1.0,artic,7,11.425,34.71666666666667,-23.291666666666668,-0.5804313530146162,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed0,0.5,0.05,2,1.0,bridge,0,66.18333333333334,44.31666666666667,21.866666666666667,0.8670930111085045,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed1,0.5,0.05,2,1.0,bridge,1,56.80833333333333,34.325,22.483333333333334,1.0240469657454254,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed2,0.5,0.05,2,1.0,bridge,2,63.84166666666667,35.28333333333333,28.558333333333334,1.2926128032727124,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed3,0.5,0.05,2,1.0,bridge,3,52.90833333333333,38.875,14.033333333333333,0.6603047331478948,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed4,0.5,0.05,2,1.0,bridge,4,40.641666666666666,30.275,10.366666666666667,0.6608641117088798,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed5,0.5,0.05,2,1.0,bridge,5,44.00833333333333,29.041666666666668,14.966666666666667,0.8976536981882342,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed6,0.5,0.05,2,1.0,bridge,6,45.88333333333333,43.975,1.9083333333333334,0.16172045662743983,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_bridge_seed7,0.5,0.05,2,1.0,bridge,7,48.86666666666667,30.8,18.066666666666666,1.0402446057788193,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed0,0.5,0.05,2,1.0,sbm,0,9.05,11.108333333333333,-2.058333333333333,0.09343994897429257,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed1,0.5,0.05,2,1.0,sbm,1,20.891666666666666,17.8,3.091666666666667,0.40052304025423724,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed2,0.5,0.05,2,1.0,sbm,2,26.725,24.316666666666666,2.408333333333333,0.33428167729076214,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed3,0.5,0.05,2,1.0,sbm,3,29.325,30.133333333333333,-0.8083333333333333,0.23782532203960133,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed4,0.5,0.05,2,1.0,sbm,4,22.241666666666667,23.075,-0.8333333333333334,0.14727489850024214,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed5,0.5,0.05,2,1.0,sbm,5,11.125,20.658333333333335,-9.533333333333333,-0.2625392753125805,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed6,0.5,0.05,2,1.0,sbm,6,36.96666666666667,38.4,-1.4333333333333333,0.2134609231408037,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta2_kap1_sbm_seed7,0.5,0.05,2,1.0,sbm,7,9.075,11.566666666666666,-2.4916666666666667,-0.03239055839074227,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed0,0.5,0.05,5,0.25,artic,0,10.5,44.958333333333336,-34.458333333333336,-0.7147883749231275,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed1,0.5,0.05,5,0.25,artic,1,13.775,55.083333333333336,-41.30833333333333,-0.6868050018415657,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed2,0.5,0.05,5,0.25,artic,2,12.825,41.81666666666667,-28.991666666666667,-0.5929442815346708,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed3,0.5,0.05,5,0.25,artic,3,12.041666666666666,57.041666666666664,-45.0,-0.7354742136731877,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed4,0.5,0.05,5,0.25,artic,4,11.95,38.46666666666667,-26.516666666666666,-0.5915881950593339,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed5,0.5,0.05,5,0.25,artic,5,10.225,40.78333333333333,-30.558333333333334,-0.7127737445940503,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed6,0.5,0.05,5,0.25,artic,6,15.733333333333333,46.06666666666667,-30.333333333333332,-0.557901199004592,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_artic_seed7,0.5,0.05,5,0.25,artic,7,10.0,34.71666666666667,-24.716666666666665,-0.6435857904157298,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed0,0.5,0.05,5,0.25,bridge,0,32.88333333333333,42.24166666666667,-9.358333333333333,-0.025773467145557144,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed1,0.5,0.05,5,0.25,bridge,1,27.433333333333334,33.225,-5.791666666666667,0.006645944669126072,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed2,0.5,0.05,5,0.25,bridge,2,31.516666666666666,34.75833333333333,-3.2416666666666667,0.1547712270513002,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed3,0.5,0.05,5,0.25,bridge,3,25.758333333333333,37.65,-11.891666666666667,-0.16199267333595793,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed4,0.5,0.05,5,0.25,bridge,4,20.066666666666666,29.7,-9.633333333333333,-0.16166658227346484,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed5,0.5,0.05,5,0.25,bridge,5,22.208333333333332,28.916666666666668,-6.708333333333333,-0.04284206865054783,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed6,0.5,0.05,5,0.25,bridge,6,22.783333333333335,35.075,-12.291666666666666,-0.1847409758204493,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_bridge_seed7,0.5,0.05,5,0.25,bridge,7,24.491666666666667,31.025,-6.533333333333333,0.01341347650171158,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed0,0.5,0.05,5,0.25,sbm,0,4.975,11.083333333333334,-6.108333333333333,-0.41371290410091177,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed1,0.5,0.05,5,0.25,sbm,1,10.191666666666666,17.783333333333335,-7.591666666666667,-0.2820538544058542,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed2,0.5,0.05,5,0.25,sbm,2,12.525,25.366666666666667,-12.841666666666667,-0.4109831437499559,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed3,0.5,0.05,5,0.25,sbm,3,14.9,29.458333333333332,-14.558333333333334,-0.35693795048394383,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed4,0.5,0.05,5,0.25,sbm,4,11.066666666666666,23.375,-12.308333333333334,-0.4430557987591501,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed5,0.5,0.05,5,0.25,sbm,5,6.725,20.508333333333333,-13.783333333333333,-0.598059344328896,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed6,0.5,0.05,5,0.25,sbm,6,17.366666666666667,37.025,-19.658333333333335,-0.40295408060380833,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.25_sbm_seed7,0.5,0.05,5,0.25,sbm,7,5.075,12.041666666666666,-6.966666666666667,-0.4935094683965788,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed0,0.5,0.05,5,0.5,artic,0,10.916666666666666,45.025,-34.108333333333334,-0.6996780700219466,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed1,0.5,0.05,5,0.5,artic,1,15.741666666666667,55.141666666666666,-39.4,-0.6319561172603692,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed2,0.5,0.05,5,0.5,artic,2,14.6,41.875,-27.275,-0.5221582840051336,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed3,0.5,0.05,5,0.5,artic,3,13.041666666666666,57.041666666666664,-44.0,-0.707092665788318,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed4,0.5,0.05,5,0.5,artic,4,13.766666666666667,38.46666666666667,-24.7,-0.5155884614669257,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed5,0.5,0.05,5,0.5,artic,5,11.225,40.84166666666667,-29.616666666666667,-0.6745286294125848,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed6,0.5,0.05,5,0.5,artic,6,19.308333333333334,46.06666666666667,-26.758333333333333,-0.4451177489031955,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_artic_seed7,0.5,0.05,5,0.5,artic,7,10.541666666666666,34.71666666666667,-24.175,-0.6202179971995783,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed0,0.5,0.05,5,0.5,bridge,0,46.30833333333333,43.833333333333336,2.475,0.324812859271835,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed1,0.5,0.05,5,0.5,bridge,1,38.891666666666666,33.95,4.941666666666666,0.40161605922938026,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed2,0.5,0.05,5,0.5,bridge,2,44.49166666666667,35.35,9.141666666666667,0.6059684476305877,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed3,0.5,0.05,5,0.5,bridge,3,36.416666666666664,38.61666666666667,-2.2,0.15400790173595522,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed4,0.5,0.05,5,0.5,bridge,4,28.258333333333333,29.983333333333334,-1.725,0.16910751174774682,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed5,0.5,0.05,5,0.5,bridge,5,30.966666666666665,29.133333333333333,1.8333333333333333,0.33083277993372595,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed6,0.5,0.05,5,0.5,bridge,6,31.775,35.425,-3.65,0.12878050890404974,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_bridge_seed7,0.5,0.05,5,0.5,bridge,7,34.166666666666664,31.033333333333335,3.1333333333333333,0.42108628520385694,False,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_sbm_seed0,0.5,0.05,5,0.5,sbm,0,6.591666666666667,11.5,-4.908333333333333,-0.2433304808475958,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_sbm_seed1,0.5,0.05,5,0.5,sbm,1,14.333333333333334,18.466666666666665,-4.133333333333334,-0.09121667455757591,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_sbm_seed2,0.5,0.05,5,0.5,sbm,2,17.866666666666667,25.966666666666665,-8.1,-0.17324473565773826,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_sbm_seed3,0.5,0.05,5,0.5,sbm,3,20.575,29.916666666666668,-9.341666666666667,-0.12323508260869608,True,burn_then_protect,P,1,1,1,1,1
rho0.5_mu0.05_eta5_kap0.5_sbm_seed4,0.5,0.05,5,0.5,sbm,4,15.341666666666667,24.033333333333335,-8.691666666666666,-0.24643522605759177,True,burn_then_protect,P,1,1,1,0,0
rho0.5_mu0.05_eta5_kap0.5_sbm_seed5,0.5,0.05,5,0.5,sbm,5,8.366666666666667,20.866666666666667,-12.5,-0.483904901478097,True,burn_then_protect,P,1,0,1,0,0
rho0.5_mu0.05_eta5_kap0.5_sbm_seed6,0.5,0.05,5,0.5,sbm,6,24.908333333333335,37.891666666666666,-12.983333333333333,-0.16581973852194443,True,burn_then_protect,P,1,1,1,1,1
